source_file,date_time_original,model
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198940/IMG_6401.JPG,2024:09:18 14:32:15,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198940/20240918_143737_downstream.JPG,2024:09:18 14:32:15,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198940/IMG_6402.JPG,2024:09:18 14:32:38,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198940/20240918_143718_barrel.JPG,2024:09:18 14:32:38,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198940/IMG_6403.JPG,2024:09:18 14:38:07,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198940/20240918_143814_blockage.JPG,2024:09:18 14:38:07,iPhone 13 Pro Max
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/TC_00243.JPG,2024:09:18 14:51:33,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/20240918_145449_road.JPG,2024:09:18 14:51:33,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/TC_00244.JPG,2024:09:18 14:52:46,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/20240918_145456_inlet.JPG,2024:09:18 14:52:46,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/TC_00245.JPG,2024:09:18 14:52:50,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/20240918_145451_barrel.JPG,2024:09:18 14:52:50,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/TC_00246.JPG,2024:09:18 14:53:01,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/20240918_145453_upstream.JPG,2024:09:18 14:53:01,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/TC_00247.JPG,2024:09:18 14:55:39,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/20240918_150354_outlet.JPG,2024:09:18 14:55:39,iPhone 12 mini
/Users/lucyschick/Library/CloudStorage/OneDrive-Personal/Projects/2024-072-sern-skeena-fish-passage/data/photos/sorted/198935/TC_00248.JPG,2024:09:18 14:55:51,iPhone 12 mini
